date,result
2021-05-07,0449
2021-05-08,7489
2021-05-09,7693
2021-05-10,9360
2021-05-11,6153
2021-05-12,2070
2021-05-13,8135
2021-05-14,8256
2021-05-15,7523
2021-05-16,3368
2021-05-17,4896
2021-05-18,2125
2021-05-19,6297
2021-05-20,3806
2021-05-21,2385
2021-05-22,8738
2021-05-23,6624
2021-05-24,2636
2021-05-25,5979
2021-05-26,0096
2021-05-27,3580
2021-05-28,8762
2021-05-29,4412
2021-05-30,8099
2021-05-31,1651
2021-06-01,1657
2021-06-02,2465
2021-06-03,5917
2021-06-04,3795
2021-06-05,2214
2021-06-06,6020
2021-06-07,7957
2021-06-08,8535
2021-06-09,0829
2021-06-10,7085
2021-06-11,6206
2021-06-12,1760
2021-06-13,8676
2021-06-14,3178
2021-06-15,2169
2021-06-16,0839
2021-06-17,5868
2021-06-18,9233
2021-06-19,6529
2021-06-20,7939
2021-06-21,7994
2021-06-22,4199
2021-06-23,8155
2021-06-24,0742
2021-06-25,2742
2021-06-26,2536
2021-06-27,6992
2021-06-28,5127
2021-06-29,4602
2021-06-30,1113
2021-07-01,3758
2021-07-02,9920
2021-07-03,8918
2021-07-04,2726
2021-07-05,6932
2021-07-06,2580
2021-07-07,7688
2021-07-08,3112
2021-07-09,0822
2021-07-10,6084
2021-07-11,6918
2021-07-12,1472
2021-07-13,0949
2021-07-14,1601
2021-07-15,3992
2021-07-16,4023
2021-07-17,5473
2021-07-18,5210
2021-07-19,9948
2021-07-20,9188
2021-07-21,3570
2021-07-22,6353
2021-07-23,2805
2021-07-24,8920
2021-07-25,4359
2021-07-26,8255
2021-07-27,1753
2021-07-28,6370
2021-07-29,1862
2021-07-30,7605
2021-07-31,8979
2021-08-01,9281
2021-08-02,3075
2021-08-03,5039
2021-08-04,7925
2021-08-05,9078
2021-08-06,5837
2021-08-07,2785
2021-08-08,9294
2021-08-09,6873
2021-08-10,5983
2021-08-11,8005
2021-08-12,0788
2021-08-13,2291
2021-08-14,3231
2021-08-15,0186
2021-08-16,1985
2021-08-17,9229
2021-08-18,3892
2021-08-19,5006
2021-08-20,0439
2021-08-21,0469
2021-08-22,2070
2021-08-23,9960
2021-08-24,2042
2021-08-25,1990
2021-08-26,4798
2021-08-27,0938
2021-08-28,1091
2021-08-29,1296
2021-08-30,0339
2021-08-31,2807
2021-09-01,1299
2021-09-02,7293
2021-09-03,9359
2021-09-04,2291
2021-09-05,0389
2021-09-06,3246
2021-09-07,5959
2021-09-08,9938
2021-09-09,6847
2021-09-10,4607
2021-09-11,6045
2021-09-12,8869
2021-09-13,1487
2021-09-14,5274
2021-09-15,0098
2021-09-16,7861
2021-09-17,1256
2021-09-18,0901
2021-09-19,5039
2021-09-20,0350
2021-09-21,8619
2021-09-22,4662
2021-09-23,5199
2021-09-24,0669
2021-09-25,3483
2021-09-26,3911
2021-09-27,9582
2021-09-28,6524
2021-09-29,7186
2021-09-30,4815
2021-10-01,6902
2021-10-02,2144
2021-10-03,5531
2021-10-04,3330
2021-10-05,0764
2021-10-06,1225
2021-10-07,4069
2021-10-08,1320
2021-10-09,9222
2021-10-10,6389
2021-10-11,1098
2021-10-12,8609
2021-10-13,2834
2021-10-14,9002
2021-10-15,0651
2021-10-16,0899
2021-10-17,0942
2021-10-18,5334
2021-10-19,2174
2021-10-20,6730
2021-10-21,6999
2021-10-22,0452
2021-10-23,7263
2021-10-24,3426
2021-10-25,8304
2021-10-26,1268
2021-10-27,8810
2021-10-28,4743
2021-10-29,6022
2021-10-30,9670
2021-10-31,9905
2021-11-01,4565
2021-11-02,7503
2021-11-03,4809
2021-11-04,9836
2021-11-05,6043
2021-11-06,7439
2021-11-07,2688
2021-11-08,3591
2021-11-09,1198
2021-11-10,4816
2021-11-11,3818
2021-11-12,7453
2021-11-13,5312
2021-11-14,0329
2021-11-15,0151
2021-11-16,9118
2021-11-17,1012
2021-11-18,0870
2021-11-19,2626
2021-11-20,9766
2021-11-21,0874
2021-11-22,0488
2021-11-23,9236
2021-11-24,7465
2021-11-25,2428
2021-11-26,3532
2021-11-27,5725
2021-11-28,1468
2021-11-29,7650
2021-11-30,2229
2021-12-01,0954
2021-12-02,2613
2021-12-03,5825
2021-12-04,6372
2021-12-05,2911
2021-12-06,9440
2021-12-07,0860
2021-12-08,0533
2021-12-09,9164
2021-12-10,7008
2021-12-11,6200
2021-12-12,5032
2021-12-13,8962
2021-12-14,4658
2021-12-15,9001
2021-12-16,7514
2021-12-17,8191
2021-12-18,8338
2021-12-19,1728
2021-12-20,1675
2021-12-21,0833
2021-12-22,2767
2021-12-23,8691
2021-12-24,6456
2021-12-25,1016
2021-12-26,4655
2021-12-27,1497
2021-12-28,3681
2021-12-29,8870
2021-12-30,7985
2021-12-31,0083
2022-01-01,9120
2022-01-02,9270
2022-01-03,4509
2022-01-04,8730
2022-01-05,4851
2022-01-06,3204
2022-01-07,0677
2022-01-08,6292
2022-01-09,5448
2022-01-10,8895
2022-01-11,1420
2022-01-12,7479
2022-01-13,4757
2022-01-14,9220
2022-01-15,9438
2022-01-16,8036
2022-01-17,8270
2022-01-18,2344
2022-01-19,5271
2022-01-20,7500
2022-01-21,8735
2022-01-22,6782
2022-01-23,7017
2022-01-24,4526
2022-01-25,3796
2022-01-26,5631
2022-01-27,5002
2022-01-28,0308
2022-01-29,2789
2022-01-30,8976
2022-01-31,2651
2022-02-01,7422
2022-02-02,9090
2022-02-03,9299
2022-02-04,6493
2022-02-05,4076
2022-02-06,0587
2022-02-07,0630
2022-02-08,3690
2022-02-09,3867
2022-02-10,2936
2022-02-11,5151
2022-02-12,3795
2022-02-13,7610
2022-02-14,2756
2022-02-15,0623
2022-02-16,0949
2022-02-17,7760
2022-02-18,5070
2022-02-19,9420
2022-02-20,0452
2022-02-21,7240
2022-02-22,5009
2022-02-23,7008
2022-02-24,6365
2022-02-25,4670
2022-02-26,9488
2022-02-27,8509
2022-02-28,9011
2022-03-01,4123
2022-03-02,3243
2022-03-03,4719
2022-03-04,0834
2022-03-05,3618
2022-03-06,9842
2022-03-07,1441
2022-03-08,7084
2022-03-09,8761
2022-03-10,9063
2022-03-11,1653
2022-03-12,3169
2022-03-13,1158
2022-03-14,7788
2022-03-15,3606
2022-03-16,6415
2022-03-17,4329
2022-03-18,8221
2022-03-19,7212
2022-03-20,6581
2022-03-21,0660
2022-03-22,7115
2022-03-23,2949
2022-03-24,5087
2022-03-25,9230
2022-03-26,4027
2022-03-27,3566
2022-03-28,7900
2022-03-29,0959
2022-03-30,2605
2022-03-31,5530
2022-04-01,2113
2022-04-02,6750
2022-04-03,4179
2022-04-04,8554
2022-04-05,3293
2022-04-06,3115
2022-04-07,9883
2022-04-08,3355
2022-04-09,9327
2022-04-10,8857
2022-04-11,1679
2022-04-12,0897
2022-04-13,2686
2022-04-14,1678
2022-04-15,3825
2022-04-16,6015
2022-04-17,9153
2022-04-18,3803
2022-04-19,0384
2022-04-20,4450
2022-04-21,8737
2022-04-22,6203
2022-04-23,5006
2022-04-24,4285
2022-04-25,9104
2022-04-26,0022
2022-04-27,1779
2022-04-28,0580
2022-04-29,2787
2022-04-30,7339
2022-05-01,5224
2022-05-02,3677
2022-05-03,7132
2022-05-04,6190
2022-05-05,7245
2022-05-06,3705
2022-05-07,5925
2022-05-08,0796
2022-05-09,9633
2022-05-10,6124
2022-05-11,1894
2022-05-12,8137
2022-05-13,4673
2022-05-14,3240
2022-05-15,7197
2022-05-16,3791
2022-05-17,0966
2022-05-18,7278
2022-05-19,1635
2022-05-20,4448
2022-05-21,8738
2022-05-22,8839
2022-05-23,1798
2022-05-24,2903
2022-05-25,6793
2022-05-26,0214
2022-05-27,8494
2022-05-28,9265
2022-05-29,4716
2022-05-30,4162
2022-05-31,1071
2022-06-01,9776
2022-06-02,5658
2022-06-03,3117
2022-06-04,6872
2022-06-05,9884
2022-06-06,5873
2022-06-07,2332
2022-06-08,2119
2022-06-09,6144
2022-06-10,1064
2022-06-11,1417
2022-06-12,7311
2022-06-13,7482
2022-06-14,2264
2022-06-15,0478
2022-06-16,2862
2022-06-17,0948
2022-06-18,2396
2022-06-19,1245
2022-06-20,0141
2022-06-21,7068
2022-06-22,1794
2022-06-23,8367
2022-06-24,1961
2022-06-25,9077
2022-06-26,4121
2022-06-27,3593
2022-06-28,7185
2022-06-29,4592
2022-06-30,8016
2022-07-01,4246
2022-07-02,6480
2022-07-03,7726
2022-07-04,2523
2022-07-05,5216
2022-07-06,4771
2022-07-07,3914
2022-07-08,7056
2022-07-09,3602
2022-07-10,9340
2022-07-11,3046
2022-07-12,5174
2022-07-13,3959
2022-07-14,5438
2022-07-15,4216
2022-07-16,6764
2022-07-17,6315
2022-07-18,2554
2022-07-19,1213
2022-07-20,2121
2022-07-21,8761
2022-07-22,0831
2022-07-23,2842
2022-07-24,5955
2022-07-25,9563
2022-07-26,2504
2022-07-27,9813
2022-07-28,8289
2022-07-29,6672
2022-07-30,2309
2022-07-31,9182
2022-08-01,6805
2022-08-02,1911
2022-08-03,2017
2022-08-04,9804
2022-08-05,4594
2022-08-06,3681
2022-08-07,6047
2022-08-08,9836
2022-08-09,9747
2022-08-10,4019
2022-08-11,4629
2022-08-12,0640
2022-08-13,0363
2022-08-14,5523
2022-08-15,1026
2022-08-16,7234
2022-08-17,0181
2022-08-18,6426
2022-08-19,1652
2022-08-20,0920
2022-08-21,7006
2022-08-22,6008
2022-08-23,6538
2022-08-24,3882
2022-08-25,7413
2022-08-26,1881
2022-08-27,1732
2022-08-28,8951
2022-08-29,3278
2022-08-30,4912
2022-08-31,3875
2022-09-01,8829
2022-09-02,1995
2022-09-03,4382
2022-09-04,5097
2022-09-05,3527
2022-09-06,4175
2022-09-07,8250
2022-09-08,6541
2022-09-09,4104
2022-09-10,1201
2022-09-11,5370
2022-09-12,2035
2022-09-13,6877
2022-09-14,4026
2022-09-15,7346
2022-09-16,0687
2022-09-17,4794
2022-09-18,3882
2022-09-19,0236
2022-09-20,8637
2022-09-21,5843
2022-09-22,4901
2022-09-23,3210
2022-09-24,1208
2022-09-25,5432
2022-09-26,9386
2022-09-27,5411
2022-09-28,8806
2022-09-29,3054
2022-09-30,7166
2022-10-01,6657
2022-10-02,8317
2022-10-03,2376
2022-10-04,5880
2022-10-05,7990
2022-10-06,7194
2022-10-07,3707
2022-10-08,4683
2022-10-09,6719
2022-10-10,0480
2022-10-11,5541
2022-10-12,3495
2022-10-13,2511
2022-10-14,0375
2022-10-15,8134
2022-10-16,6851
2022-10-17,2969
2022-10-18,2107
2022-10-19,5980
2022-10-20,7820
2022-10-21,0565
2022-10-22,9422
2022-10-23,8176
2022-10-24,3300
2022-10-25,9284
2022-10-26,3804
2022-10-27,8421
2022-10-28,0387
2022-10-29,7824
2022-10-30,2960
2022-10-31,1345
2022-11-01,9668
2022-11-02,4733
2022-11-03,0986
2022-11-04,8506
2022-11-05,5562
2022-11-06,8396
2022-11-07,8842
2022-11-08,5648
2022-11-09,3760
2022-11-10,6920
2022-11-11,4607
2022-11-12,9934
2022-11-13,3552
2022-11-14,7850
2022-11-15,3705
2022-11-16,9327
2022-11-17,1243
2022-11-18,5488
2022-11-19,3194
2022-11-20,1552
2022-11-21,9323
2022-11-22,0698
2022-11-23,7067
2022-11-24,4689
2022-11-25,6702
2022-11-26,2179
2022-11-27,5134
2022-11-28,7293
2022-11-29,3876
2022-11-30,4739
2022-12-01,9214
2022-12-02,2463
2022-12-03,2991
2022-12-04,1638
2022-12-05,6744
2022-12-06,8572
2022-12-07,7521
2022-12-08,1016
2022-12-09,5867
2022-12-10,4278
2022-12-11,1039
2022-12-12,6582
2022-12-13,4556
2022-12-14,7621
2022-12-15,2355
2022-12-16,0406
2022-12-17,8471
2022-12-18,9765
2022-12-19,3317
2022-12-20,8395
2022-12-21,4475
2022-12-22,2512
2022-12-23,3162
2022-12-24,6126
2022-12-25,7534
2022-12-26,1277
2022-12-27,8498
2022-12-28,3306
2022-12-29,2357
2022-12-30,0913
2022-12-31,0787
2023-01-01,5241
2023-01-02,7247
2023-01-03,8468
2023-01-04,2954
2023-01-05,4006
2023-01-06,6689
2023-01-07,4791
2023-01-08,0978
2023-01-09,1872
2023-01-10,6183
2023-01-11,2662
2023-01-12,9356
2023-01-13,8380
2023-01-14,7208
2023-01-15,0624
2023-01-16,4005
2023-01-17,3297
2023-01-18,7654
2023-01-19,3850
2023-01-20,4174
2023-01-21,9240
2023-01-22,8637
2023-01-23,7363
2023-01-24,3574
2023-01-25,9396
2023-01-26,5035
2023-01-27,6693
2023-01-28,5562
2023-01-29,4807
2023-01-30,0521
2023-01-31,5604
2023-02-01,4585
2023-02-02,1513
2023-02-03,9215
2023-02-04,7123
2023-02-05,4832
2023-02-06,0865
2023-02-07,5619
2023-02-08,6117
2023-02-09,9858
2023-02-10,8834
2023-02-11,5331
2023-02-12,3110
2023-02-13,2251
2023-02-14,3805
2023-02-15,9973
2023-02-16,5734
2023-02-17,1047
2023-02-18,5009
2023-02-19,3726
2023-02-20,7301
2023-02-21,9892
2023-02-22,6295
2023-02-23,9079
2023-02-24,8367
2023-02-25,6337
2023-02-26,0149
2023-02-27,5445
2023-02-28,1673
2023-03-01,2030
2023-03-02,2642
2023-03-03,4018
2023-03-04,1579
2023-03-05,3281
2023-03-06,7184
2023-03-07,0646
2023-03-08,8499
2023-03-09,7820
2023-03-10,4133
2023-03-11,3697
2023-03-12,6138
2023-03-13,6368
2023-03-14,0413
2023-03-15,2083
2023-03-16,1971
2023-03-17,9320
2023-03-18,4782
2023-03-19,1791
2023-03-20,7248
2023-03-21,8415
2023-03-22,4627
2023-03-23,5170
2023-03-24,3802
2023-03-25,7587
2023-03-26,2980
2023-03-27,9236
2023-03-28,0655
2023-03-29,3101
2023-03-30,5964
2023-03-31,4453
2023-04-01,6814
2023-04-02,1288
2023-04-03,2049
2023-04-04,0574
2023-04-05,4653
2023-04-06,3938
2023-04-07,2985
2023-04-08,1429
2023-04-09,6474
2023-04-10,7859
2023-04-11,8266
2023-04-12,3678
2023-04-13,8699
2023-04-14,9213
2023-04-15,0169
2023-04-16,2894
2023-04-17,3325
2023-04-18,4781
2023-04-19,8028
2023-04-20,0413
2023-04-21,7911
2023-04-22,6546
2023-04-23,1444
2023-04-24,5628
2023-04-25,9571
2023-04-26,4237
2023-04-27,2823
2023-04-28,9064
2023-04-29,4739
2023-04-30,5480
2023-05-01,0627
2023-05-02,7368
2023-05-03,3017
2023-05-04,8573
2023-05-05,0121
2023-05-06,5098
2023-05-07,4813
2023-05-08,0903
2023-05-09,7095
2023-05-10,6371
2023-05-11,1600
2023-05-12,8287
2023-05-13,4710
2023-05-14,6742
2023-05-15,9301
2023-05-16,2490
2023-05-17,1295
2023-05-18,1498
2023-05-19,8674
2023-05-20,5983
2023-05-21,0364
2023-05-22,9146
2023-05-23,6022
2023-05-24,2701
2023-05-25,7862
2023-05-26,4608
2023-05-27,8177
2023-05-28,1356
2023-05-29,9545
2023-05-30,0492
2023-05-31,5124
2023-06-01,6409
2023-06-02,0626
2023-06-03,7089
2023-06-04,1964
2023-06-05,4178
2023-06-06,7752
2023-06-07,4611
2023-06-08,1337
2023-06-09,8949
2023-06-10,3591
2023-06-11,2185
2023-06-12,6952
2023-06-13,1890
2023-06-14,3458
2023-06-15,2919
2023-06-16,4466
2023-06-17,5601
2023-06-18,9082
2023-06-19,0586
2023-06-20,8124
2023-06-21,3462
2023-06-22,7858
2023-06-23,1277
2023-06-24,5334
2023-06-25,3596
2023-06-26,6617
2023-06-27,7153
2023-06-28,4502
2023-06-29,0721
2023-06-30,9372
2023-07-01,2830
2023-07-02,4298
2023-07-03,1580
2023-07-04,3044
2023-07-05,0703
2023-07-06,5356
2023-07-07,1603
2023-07-08,6025
2023-07-09,3862
2023-07-10,7348
2023-07-11,1653
2023-07-12,3461
2023-07-13,5604
2023-07-14,5247
2023-07-15,0874
2023-07-16,2418
2023-07-17,9097
2023-07-18,2416
2023-07-19,6923
2023-07-20,8788
2023-07-21,8651
2023-07-22,2703
2023-07-23,5894
2023-07-24,4361
2023-07-25,7430
2023-07-26,0954
2023-07-27,1384
2023-07-28,8690
2023-07-29,9622
2023-07-30,3879
2023-07-31,6840
2023-08-01,2367
2023-08-02,5227
2023-08-03,7303
2023-08-04,9734
2023-08-05,0421
2023-08-06,4263
2023-08-07,1479
2023-08-08,2001
2023-08-09,6755
2023-08-10,3629
2023-08-11,5543
2023-08-12,9476
2023-08-13,7434
2023-08-14,2494
2023-08-15,8310
2023-08-16,0503
2023-08-17,6937
2023-08-18,4069
2023-08-19,0508
2023-08-20,1909
2023-08-21,8173
2023-08-22,3847
2023-08-23,5277
2023-08-24,0536
2023-08-25,6375
2023-08-26,2704
2023-08-27,9460
2023-08-28,4546
2023-08-29,8396
2023-08-30,3684
2023-08-31,5433
2023-09-01,0851
2023-09-02,1367
2023-09-03,8748
2023-09-04,2070
2023-09-05,6907
2023-09-06,2393
2023-09-07,8628
2023-09-08,9053
2023-09-09,3274
2023-09-10,5635
2023-09-11,7545
2023-09-12,9780
2023-09-13,9446
2023-09-14,5968
2023-09-15,2800
2023-09-16,7627
2023-09-17,0472
2023-09-18,9987
2023-09-19,1265
2023-09-20,0791
2023-09-21,3144
2023-09-22,7595
2023-09-23,1906
2023-09-24,0059
2023-09-25,6547
2023-09-26,4278
2023-09-27,8159
2023-09-28,7934
2023-09-29,2440
2023-09-30,9083
2023-10-01,1735
2023-10-02,2161
2023-10-03,5640
2023-10-04,1272
2023-10-05,0420
2023-10-06,8268
2023-10-07,3841
2023-10-08,6950
2023-10-09,4284
2023-10-10,2604
2023-10-11,9595
2023-10-12,8302
2023-10-13,0148
2023-10-14,2542
2023-10-15,7119
2023-10-16,0733
2023-10-17,7659
2023-10-18,1410
2023-10-19,3790
2023-10-20,8954
2023-10-21,0026
2023-10-22,3275
2023-10-23,6908
2023-10-24,5087
2023-10-25,6862
2023-10-26,7970
2023-10-27,5480
2023-10-28,2849
2023-10-29,6152
2023-10-30,4514
2023-10-31,2946
2023-11-01,4234
2023-11-02,9471
2023-11-03,2616
2023-11-04,7245
2023-11-05,9314
2023-11-06,1081
2023-11-07,8805
2023-11-08,3138
2023-11-09,8092
2023-11-10,9076
2023-11-11,5850
2023-11-12,3694
2023-11-13,6212
2023-11-14,2060
2023-11-15,7526
2023-11-16,0432
2023-11-17,7757
2023-11-18,4608
2023-11-19,9297
2023-11-20,5621
2023-11-21,5801
2023-11-22,9969
2023-11-23,5495
2023-11-24,0838
2023-11-25,8507
2023-11-26,1510
2023-11-27,8064
2023-11-28,9740
2023-11-29,0195
2023-11-30,6922
2023-12-01,5019
2023-12-02,2853
2023-12-03,3598
2023-12-04,7441
2023-12-05,0284
2023-12-06,7076
2023-12-07,6632
2023-12-08,1068
2023-12-09,4904
2023-12-10,1772
2023-12-11,8311
2023-12-12,4283
2023-12-13,1748
2023-12-14,6084
2023-12-15,7620
2023-12-16,4011
2023-12-17,9871
2023-12-18,2308
2023-12-19,0667
2023-12-20,9716
2023-12-21,7079
2023-12-22,3107
2023-12-23,6946
2023-12-24,8577
2023-12-25,0275
2023-12-26,5339
2023-12-27,8891
2023-12-28,4203
2023-12-29,7814
2023-12-30,5748
2023-12-31,2520
2024-01-01,2023
2024-01-02,9565
2024-01-03,5186
2024-01-04,2005
2024-01-05,6737
2024-01-06,9678
2024-01-07,4799
2024-01-08,8671
2024-01-09,1659
2024-01-10,3387
2024-01-11,9677
2024-01-12,8948
2024-01-13,2712
2024-01-14,0551
2024-01-15,9764
2024-01-16,5702
2024-01-17,6376
2024-01-18,3300
2024-01-19,1057
2024-01-20,6143
2024-01-21,4084
2024-01-22,2706
2024-01-23,7683
2024-01-24,0312
2024-01-25,8157
2024-01-26,9133
2024-01-27,4368
2024-01-28,8388
2024-01-29,5831
2024-01-30,3253
2024-01-31,9324
2024-02-01,7563
2024-02-02,4935
2024-02-03,3018
2024-02-04,0979
2024-02-05,1160
2024-02-06,1307
2024-02-07,9629
2024-02-08,6487
2024-02-09,8931
2024-02-10,2519
2024-02-11,7815
2024-02-12,5760
2024-02-13,5391
2024-02-14,4438
2024-02-15,0658
2024-02-16,5522
2024-02-17,9934
2024-02-18,5195
2024-02-19,3244
2024-02-20,4189
2024-02-21,6943
2024-02-22,3891
2024-02-23,5003
2024-02-24,2837
2024-02-25,0092
2024-02-26,0250
2024-02-27,8612
2024-02-28,4881
2024-02-29,6217
2024-03-01,4023
2024-03-02,7982
2024-03-03,8213
2024-03-04,3559
2024-03-05,2207
2024-03-06,9867
2024-03-07,4857
2024-03-08,6084
2024-03-09,3941
2024-03-10,6406
2024-03-11,7880
2024-03-12,1836
2024-03-13,1542
2024-03-14,7483
2024-03-15,2534
2024-03-16,8011
2024-03-17,1637
2024-03-18,7846
2024-03-19,2494
2024-03-20,6229
2024-03-21,3470
2024-03-22,7055
2024-03-23,5997
2024-03-24,1129
2024-03-25,9800
2024-03-26,1242
2024-03-27,0162
2024-03-28,6950
2024-03-29,3094
2024-03-30,2236
2024-03-31,2854
2024-04-01,9756
2024-04-02,7617
2024-04-03,7299
2024-04-04,6882
2024-04-05,1978
2024-04-06,4293
2024-04-07,8320
2024-04-08,3069
2024-04-09,8447
2024-04-10,2072
2024-04-11,9714
2024-04-12,6740
2024-04-13,1407
2024-04-14,2183
2024-04-15,2966
2024-04-16,7101
2024-04-17,9450
2024-04-18,6388
2024-04-19,8728
2024-04-20,4465
2024-04-21,2670
2024-04-22,9590
2024-04-23,0121
2024-04-24,6287
2024-04-25,3662
2024-04-26,5027
2024-04-27,7830
2024-04-28,1076
2024-04-29,2503
2024-04-30,0314
2024-05-01,7989
2024-05-02,9148
2024-05-03,5890
2024-05-04,4410
2024-05-05,5933
2024-05-06,8228
2024-05-07,3035
2024-05-08,2801
2024-05-09,9630
2024-05-10,1393
2024-05-11,6354
2024-05-12,4773
2024-05-13,0951
2024-05-14,3315
2024-05-15,5187
2024-05-16,2585
2024-05-17,7412
2024-05-18,4124
2024-05-19,1842
2024-05-20,8293
2024-05-21,3052
2024-05-22,6438
2024-05-23,2089
2024-05-24,2322
2024-05-25,9147
2024-05-26,1531
2024-05-27,0946
2024-05-28,3352
2024-05-29,3996
2024-05-30,5877
2024-05-31,0838
2024-06-01,9353
2024-06-02,5686
2024-06-03,0763
2024-06-04,3260
2024-06-05,7624
2024-06-06,6971
2024-06-07,4916
2024-06-08,9447
2024-06-09,2764
2024-06-10,7076
2024-06-11,3540
2024-06-12,1630
2024-06-13,4887
2024-06-14,6704
2024-06-15,3226
2024-06-16,7361
2024-06-17,5752
2024-06-18,8892
2024-06-19,8138
2024-06-20,0340
2024-06-21,9012
2024-06-22,7496
2024-06-23,2601
2024-06-24,9089
2024-06-25,3723
2024-06-26,8350
2024-06-27,6008
2024-06-28,9862
2024-06-29,1920
2024-06-30,5084
2024-07-01,3605
2024-07-02,9149
2024-07-03,4492
2024-07-04,0225
2024-07-05,7956
2024-07-06,8040
2024-07-07,9171
2024-07-08,3968
2024-07-09,5290
2024-07-10,6104
2024-07-11,8029
2024-07-12,0353
2024-07-13,7609
2024-07-14,2488
2024-07-15,3520
2024-07-16,7262
2024-07-17,0725
2024-07-18,2442
2024-07-19,3935
2024-07-20,5267
2024-07-21,9670
2024-07-22,3326
2024-07-23,5805
2024-07-24,1634
2024-07-25,8450
2024-07-26,0636
2024-07-27,6182
2024-07-28,1926
2024-07-29,7568
2024-07-30,2944
2024-07-31,7892
2024-08-01,4020
2024-08-02,9656
2024-08-03,3212
2024-08-04,2784
2024-08-05,5838
2024-08-06,0378
2024-08-07,6760
2024-08-08,8456
2024-08-09,3965
2024-08-10,1280
2024-08-11,6034
2024-08-12,8296
2024-08-13,7122
2024-08-14,4533
2024-08-15,0461
2024-08-16,9070
2024-08-17,1393
2024-08-18,4118
2024-08-19,5985
2024-08-20,0549
2024-08-21,8074
2024-08-22,0963
2024-08-23,5305
2024-08-24,1490
2024-08-25,7618
2024-08-26,3843
2024-08-27,6519
2024-08-28,0498
2024-08-29,7267
2024-08-30,9057
2024-08-31,7116
2024-09-01,3768
2024-09-02,5976
2024-09-03,8461
2024-09-04,9647
2024-09-05,2480
2024-09-06,6091
2024-09-07,4525
2024-09-08,8145
2024-09-09,3401
2024-09-10,4982
2024-09-11,2774
2024-09-12,9690
2024-09-13,6421
2024-09-14,8508
2024-09-15,1762
2024-09-16,5213
2024-09-17,3070
2024-09-18,5714
2024-09-19,3247
2024-09-20,7388
2024-09-21,4194
2024-09-22,5938
2024-09-23,3019
2024-09-24,6829
2024-09-25,9544
2024-09-26,4036
2024-09-27,7401
2024-09-28,9792
2024-09-29,1373
2024-09-30,2234
2024-10-01,5182
2024-10-02,3140
2024-10-03,0732
2024-10-04,4577
2024-10-05,8098
2024-10-06,9954
2024-10-07,6411
2024-10-08,3486
2024-10-09,9560
2024-10-10,7336
2024-10-11,2852
2024-10-12,0390
2024-10-13,6764
2024-10-14,7571
2024-10-15,8034
2024-10-16,4240
2024-10-17,0768
2024-10-18,6053
2024-10-19,5671
2024-10-20,9597
2024-10-21,7150
2024-10-22,0749
2024-10-23,9079
2024-10-24,1694
2024-10-25,7913
2024-10-26,1359
2024-10-27,0701
2024-10-28,1296
2024-10-29,6409
2024-10-30,3113
2024-10-31,5457
2024-11-01,3071
2024-11-02,1403
2024-11-03,6317
2024-11-04,1979
2024-11-05,5214
2024-11-06,1362
2024-11-07,4283
2024-11-08,0181
2024-11-09,5260
2024-11-10,4305
2024-11-11,7938
2024-11-12,8252
2024-11-13,9581
2024-11-14,0453
2024-11-15,9244
2024-11-16,8608
2024-11-17,0939
2024-11-18,8298
2024-11-19,9964
2024-11-20,1380
2024-11-21,2779
2024-11-22,9257
2024-11-23,4074
2024-11-24,8493
2024-11-25,0905
2024-11-26,5769
2024-11-27,3868
2024-11-28,8650
2024-11-29,6593
2024-11-30,4900
2024-12-01,2745
2024-12-02,1838
2024-12-03,7161
2024-12-04,8423
2024-12-05,3054
2024-12-06,2349
2024-12-07,0896
2024-12-08,2752
2024-12-09,0195
2024-12-10,9338
2024-12-11,5569
2024-12-12,2601
2024-12-13,5492
2024-12-14,2865
2024-12-15,1070
2024-12-16,1420
2024-12-17,6254
2024-12-18,9221
2024-12-19,8070
2024-12-20,3924
2024-12-21,2538
2024-12-22,5604
2024-12-23,5262
2024-12-24,8135
2024-12-25,4598
2024-12-26,3756
2024-12-27,7085
2024-12-28,6159
2024-12-29,7901
2024-12-30,5760
2024-12-31,0279
2025-01-01,9006
2025-01-02,0141
2025-01-03,6393
2025-01-04,2704
2025-01-05,5386
2025-01-06,8962
2025-01-07,4578
2025-01-08,3045
2025-01-09,2953
2025-01-10,6474
2025-01-11,9781
2025-01-12,7268
2025-01-13,9873
2025-01-14,8336
2025-01-15,5046
2025-01-16,6293
2025-01-17,0682
2025-01-18,9200
2025-01-19,2763
2025-01-20,3572
2025-01-21,7344
2025-01-22,2576
2025-01-23,9097
2025-01-24,5282
2025-01-25,4689
2025-01-26,0893
2025-01-27,7610
2025-01-28,7402
2025-01-29,6964
2025-01-30,2301
2025-01-31,8565
2025-02-01,8648
2025-02-02,3056
2025-02-03,0174
2025-02-04,9220
2025-02-05,3858
2025-02-06,9081
2025-02-07,0676
2025-02-08,4705
2025-02-09,0541
2025-02-10,8224
2025-02-11,0194
2025-02-12,3116
2025-02-13,1042
2025-02-14,0491
2025-02-15,2879
2025-02-16,9665
2025-02-17,6901
2025-02-18,5216
2025-02-19,1695
2025-02-20,8506
2025-02-21,4492
2025-02-22,7583
2025-02-23,2300
2025-02-24,9064
2025-02-25,6848
2025-02-26,0919
2025-02-27,5171
2025-02-28,8785
2025-03-01,1422
2025-03-02,4360
2025-03-03,6584
2025-03-04,5958
2025-03-05,3074
